transect_id,sample,sampling_date,season,CSI_transect,NCDOT_transect,origin,MOM_log_mean,MOM_log_sort,MOM_log_skew,MOM_log_kurt,FW_phi_mean,FW_phi_sort,FW_phi_skew,FW_phi_kurt,description,%vc_gravel,%c_gravel,%m_gravel,%f_gravel,%vf_gravel,%vc_sand,%c_sand,%m_sand,%f_sand,%vf_sand,
apr2017_C01N,S1,2017-04-26,spring,C01,NT64,NCDOT,-0.1,1.26,0.28,1.93,-0.45,1.33,0.52,0.42,Very Coarse Sand,0.0,0.0,0.0,0.19475983,0.235963062,0.19879518100000000,0.11947791200000000,0.20180722900000000,0.048196441,0.001000346,
apr2017_C01N,S2,2017-04-26,spring,C01,NT64,NCDOT,0.3,1.16,-0.14,2.06,0.14,1.34,-0.09,0.74,Coarse Sand,0.0,0.0,0.0,0.095282806,0.120148056,0.219438878,0.24248497,0.26753507,0.05461105,0.000499171,
apr2017_C01N,S3,2017-04-26,spring,C01,NT64,NCDOT,1.03,0.84,-0.91,4.02,1.06,0.84,-0.24,1.11,Medium Sand,0.0,0.0,0.0,0.006426381,0.017621715,0.091182365,0.29759519,0.5230460920000000,0.059136548,0.004991709,
apr2017_C01N,S4,2017-04-26,spring,C01,NT64,NCDOT,1.31,0.64,-0.3,4.0,1.29,0.67,-0.05,1.07,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.027081244000000000,0.276830491,0.590772317,0.095822189,0.009493759000000000,
apr2017_T03N,S1,2017-04-26,spring,T03,NT67,NCDOT,0.45,0.94,-0.39,2.45,0.46,1.07,-0.17,0.97,Coarse Sand,0.0,0.0,0.0,0.030932152,0.051314588,0.232698094,0.377131394,0.29488465400000000,0.012539446000000000,0.0004996720000000000,
apr2017_T03N,S2,2017-04-26,spring,T03,NT67,NCDOT,0.78,0.85,-0.85,3.32,0.81,0.9,-0.21,1.01,Coarse Sand,0.0,0.0,0.0,0.023090795,0.028062665,0.12337011,0.379137412,0.42527582700000000,0.02106319,0.0,
apr2017_T03N,S3,2017-04-26,spring,T03,NT67,NCDOT,0.42,1.2,-0.41,2.02,0.19,1.34,-0.27,0.54,Coarse Sand,0.0,0.0,0.0,0.12154516900000000,0.132963849,0.145290581,0.189378758,0.369739479,0.039085481,0.001996683,
apr2017_T03N,S4,2017-04-26,spring,T03,NT67,NCDOT,1.33,0.55,-0.96,6.69,1.33,0.54,-0.08,1.0,Medium Sand,0.0,0.0,0.0,0.001406857,0.001605191,0.022088353000000000,0.224899598,0.6847389560000000,0.061259658,0.004001386,
apr2017_T05N,S1,2017-04-26,spring,T05,NT68,NCDOT,-0.65,1.04,0.72,2.77,-1.03,0.61,1.76,0.55,Very Fine Gravel,0.0,0.0,0.0,0.349982835,0.368454038,0.136272545,0.06412825700000000,0.069138277,0.011524877,0.000499171,
apr2017_T05N,S2,2017-04-26,spring,T05,NT68,NCDOT,-0.02,0.95,0.09,2.52,-0.03,1.02,0.0,1.08,Very Coarse Sand,0.0,0.0,0.0,0.040203627,0.108241709,0.369107322,0.343029087,0.130391174,0.00852741,0.0004996720000000000,
apr2017_T05N,S3,2017-04-26,spring,T05,NT68,NCDOT,0.97,0.88,-1.08,3.86,1.01,0.87,-0.35,1.06,Medium Sand,0.0,0.0,0.0,0.010641576000000000,0.026432572,0.108216433,0.265531062,0.5420841680000000,0.045596676000000000,0.0014975130000000000,
apr2017_T05N,S4,2017-04-26,spring,T05,NT68,NCDOT,0.95,0.87,-0.82,3.59,0.99,0.86,-0.25,1.03,Coarse Sand,0.0,0.0,0.0,0.005035515,0.020064886,0.11546184700000000,0.312248996,0.49297188800000000,0.049715309000000000,0.0045015590000000000,
apr2017_T07N,S1,2017-04-26,spring,T07,NT69,NCDOT,-0.08,1.07,0.23,2.23,-0.25,1.24,0.13,0.81,Very Coarse Sand,0.0,0.0,0.0,0.105941835,0.154098326,0.33935743,0.206827309,0.173694779,0.020080321,0.0,
apr2017_T07N,S2,2017-04-26,spring,T07,NT69,NCDOT,0.15,1.04,-0.11,2.25,-0.17,1.22,0.05,0.58,Very Coarse Sand,0.0,0.0,0.0,0.14331850600000000,0.115457823,0.234704112,0.274824473,0.21664995,0.014545464,0.0004996720000000000,
apr2017_T07N,S3,2017-04-26,spring,T07,NT69,NCDOT,1.03,0.73,-1.24,4.45,1.07,0.74,-0.28,1.04,Medium Sand,0.0,0.0,0.0,0.0028198890000000000,0.011236336000000000,0.081325301,0.31124498,0.572289157,0.020584164,0.000500173,
apr2017_T07N,S4,2017-04-26,spring,T07,NT69,NCDOT,1.54,0.82,-1.08,5.74,1.62,0.79,-0.02,1.19,Medium Sand,0.0,0.0,0.0,0.005225515,0.012828647,0.029087262000000000,0.132397192,0.54663992,0.24633953,0.027481935,
apr2017_T09N,S1,2017-04-26,spring,T09,NT70,NCDOT,0.49,0.98,-0.46,2.54,0.49,1.11,-0.2,1.0,Coarse Sand,0.0,0.0,0.0,0.033413804,0.061058558,0.2,0.369849246,0.314572864,0.020104176,0.001001352,
apr2017_T09N,S2,2017-04-26,spring,T09,NT70,NCDOT,0.55,0.9,-0.55,2.73,0.57,0.99,-0.16,1.03,Coarse Sand,0.0,0.0,0.0,0.021273909,0.040850339,0.18737474900000000,0.41583166300000000,0.322645291,0.011524877,0.000499171,
apr2017_T09N,S3,2017-04-26,spring,T09,NT70,NCDOT,0.84,0.77,-0.84,3.43,0.89,0.8,-0.14,1.01,Coarse Sand,0.0,0.0,0.0,0.007626321,0.014417767,0.113226453,0.411823647,0.437875752,0.014530889000000000,0.000499171,
apr2017_T09N,S4,2017-04-26,spring,T09,NT70,NCDOT,1.41,0.51,-0.2,5.17,1.4,0.54,-0.01,1.08,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.007021063,0.19558676,0.7031093280000000,0.087787119,0.00649573,
apr2017_T11N,S1,2017-04-26,spring,T11,NT71,NCDOT,-0.43,1.01,0.36,2.35,-0.79,0.87,1.06,0.41,Very Coarse Sand,0.0,0.0,0.0,0.276835896,0.26779800600000000,0.21664995,0.1444333,0.087261785,0.007021063,0.0,
apr2017_T11N,S2,2017-04-26,spring,T11,NT71,NCDOT,-0.56,0.98,0.62,2.77,-0.97,0.95,0.57,0.57,Very Coarse Sand,0.0,0.0,0.0,0.206832582,0.285151386,0.325651303,0.09418837700000000,0.08216432900000000,0.006012024,0.0,
apr2017_T11N,S3,2017-04-26,spring,T11,NT71,NCDOT,0.49,0.8,-0.34,2.67,0.51,0.86,-0.04,1.1,Coarse Sand,0.0,0.0,0.0,0.006630479,0.022427637,0.214428858,0.5,0.250501002,0.006012024,0.0,
apr2017_T11N,S4,2017-04-26,spring,T11,NT71,NCDOT,1.23,0.57,-0.71,4.24,1.24,0.58,-0.15,0.89,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.026052104,0.30260521,0.622244489,0.047101513,0.001996683,
apr2017_T13N,S1,2017-04-26,spring,T13,NT72,NCDOT,0.2,1.1,-0.13,2.1,-0.14,1.28,0.07,0.5,Very Coarse Sand,0.0,0.0,0.0,0.151197094,0.123352004,0.214428858,0.231462926,0.25450901800000000,0.0250501,0.0,
apr2017_T13N,S2,2017-04-26,spring,T13,NT72,NCDOT,0.47,0.98,-0.42,2.37,0.47,1.1,-0.17,0.93,Coarse Sand,0.0,0.0,0.0,0.030767962000000000,0.058589468,0.224899598,0.345381526,0.322289157,0.018072289,0.0,
apr2017_T13N,S3,2017-04-26,spring,T13,NT72,NCDOT,1.05,0.73,-1.23,4.77,1.1,0.73,-0.26,1.06,Medium Sand,0.0,0.0,0.0,0.007023271000000000,0.012014806000000000,0.068136273,0.314629259,0.566132265,0.031564957000000000,0.000499171,
apr2017_T13N,S4,2017-04-26,spring,T13,NT72,NCDOT,0.99,1.01,-0.46,2.6,0.96,1.06,-0.25,0.94,Coarse Sand,0.0,0.0,0.0,0.007040461,0.016051909,0.17971887600000000,0.214859438,0.453815261,0.116509899,0.012004157,
apr2017_T15N,S1,2017-04-26,spring,T15,NT73,NCDOT,0.47,0.95,-0.54,2.53,0.47,1.1,-0.22,1.03,Coarse Sand,0.0,0.0,0.0,0.035953365,0.059332492,0.19959879600000000,0.385155466,0.310932798,0.009027081,0.0,
apr2017_T15N,S2,2017-04-26,spring,T15,NT73,NCDOT,0.32,0.95,-0.43,2.51,0.3,1.12,-0.2,1.12,Coarse Sand,0.0,0.0,0.0,0.04960847400000000,0.077773672,0.210631896,0.42226680000000000,0.232698094,0.007021063,0.0,
apr2017_T15N,S3,2017-04-26,spring,T15,NT73,NCDOT,1.15,0.6,-1.13,5.36,1.18,0.59,-0.13,0.89,Medium Sand,0.0,0.0,0.0,0.003009093,0.004004935,0.034068136,0.337675351,0.5921843690000000,0.028059774,0.000998342,
apr2017_T15N,S4,2017-04-26,spring,T15,NT73,NCDOT,1.48,0.48,-0.13,6.04,1.48,0.51,0.03,1.17,Medium Sand,0.0,0.0,0.0,0.009174312000000000,0.0,0.003931848,0.12319790300000000,0.75491481,0.10094617300000000,0.007834955,
apr2017_T16N,S1,2017-04-26,spring,T16,NT74,NCDOT,0.31,1.02,-0.23,2.22,0.3,1.18,-0.12,0.95,Coarse Sand,0.0,0.0,0.0,0.049410339000000000,0.080980834,0.26379137400000000,0.32196589800000000,0.26579739200000000,0.018054162,0.0,
apr2017_T16N,S2,2017-04-26,spring,T16,NT74,NCDOT,0.38,0.99,-0.34,2.36,0.35,1.2,-0.18,1.01,Coarse Sand,0.0,0.0,0.0,0.059431178,0.068953978,0.22668004,0.346038114,0.281845537,0.017051153,0.0,
apr2017_T16N,S3,2017-04-26,spring,T16,NT74,NCDOT,1.23,0.62,-1.57,6.9,1.27,0.59,-0.24,1.03,Medium Sand,0.0,0.0,0.0,0.0036121440000000000,0.006407896,0.03507014,0.23246493,0.678356713,0.043589005,0.000499171,
apr2017_T16N,S4,2017-04-26,spring,T16,NT74,NCDOT,1.44,0.52,-0.44,6.87,1.43,0.54,0.01,1.1,Medium Sand,0.0,0.0,0.0,0.001405446,0.001603581,0.005015045,0.179538616,0.7031093280000000,0.102832254,0.00649573,
apr2017_C01C,S1,2017-04-27,spring,C01,C01,CSI,0.56,0.83,0.31,2.26,0.44,0.92,0.07,0.68,Coarse Sand,0,0,0,0,0.09542938760935550,0.24683092304945500,0.35457953936797,0.2603999285841810,0.04276022138903770,0.0,
apr2017_C01C,S2,2017-04-27,spring,C01,C01,CSI,0.96,0.77,-0.35,2.53,0.94,0.87,-0.25,1.11,Coarse Sand,0,0,0,0,0.0364963503649635,0.11712521055586700,0.3225154407636160,0.4695115103874230,0.05435148792813030,0.0,
apr2017_C01C,S3,2017-04-27,spring,C01,C01,CSI,1.63,0.50,-0.98,5.48,1.66,0.46,-0.13,1.26,Medium Sand,0,0,0,0,0.0024893314366998600,0.010075865339023200,0.07195353247984830,0.7392128971076340,0.17567567567567600,0.0005926979611190140,
apr2017_C01C,S4,2017-04-27,spring,C01,C01,CSI,1.10,0.62,0.59,3.16,1.09,0.63,0.21,1.03,Medium Sand,0,0,0,0,0.0,0.011593396401409800,0.49016879985160500,0.4208866629567800,0.0747542199962901,0.002596920793915790,
apr2017_C01C,S5,2017-04-27,spring,C01,C01,CSI,1.24,0.73,0.03,3.27,1.24,0.75,-0.05,1.22,Medium Sand,0,0,0,0,0.024657534246575300,0.03711083437110840,0.28642590286425900,0.5313408053134080,0.10809464508094600,0.012370278123702800,
apr2017_C02C,S1,2017-04-27,spring,C02,C02,CSI,0.05,0.53,1.71,7.69,-0.31,0.30,3.03,-5.07,Very Coarse Sand,0,0,0,0,0.6365592940670060,0.19284023244135200,0.10502905516895000,0.05660377358490570,0.008967644737786070,0.0,
apr2017_C02C,S2,2017-04-27,spring,C02,C02,CSI,1.00,0.70,-0.23,2.65,1.01,0.74,-0.10,1.00,Medium Sand,0,0,0,0,0.010614584439019200,0.08226302940239890,0.3867954569578600,0.46396348582953000,0.05636344337119200,0.0,
apr2017_C02C,S3,2017-04-27,spring,C02,C02,CSI,1.45,0.48,-0.29,3.05,1.45,0.49,-0.08,1.04,Medium Sand,0,0,0,0,0.0,0.0032051282051282000,0.16600353669319200,0.7358532272325380,0.09493810786914240,0.0,
apr2017_C02C,S4,2017-04-27,spring,C02,C02,CSI,1.15,0.63,0.36,2.83,1.15,0.65,0.12,0.97,Medium Sand,0,0,0,0,0.0005588673621460510,0.01583457526080480,0.43684798807749600,0.46013412816691500,0.08438897168405370,0.0022354694485842000,
apr2017_C02C,S5,2017-04-27,spring,C02,C02,CSI,0.90,0.76,-0.08,2.60,0.90,0.79,-0.09,0.93,Coarse Sand,0,0,0,0,0.011048234977095100,0.12763855205245700,0.39396389113446500,0.4148926614569300,0.050570376358573600,0.0018862840204796600,
apr2017_C03C,S1,2017-04-27,spring,C03,C03,CSI,-0.15,0.49,0.81,4.32,-0.32,0.38,1.14,0.44,Very Coarse Sand,0,0,0,0,0.2365347545073140,0.5302188456741130,0.20920739312847300,0.023472048985145700,0.0005669577049552100,0.0,
apr2017_C03C,S2,2017-04-27,spring,C03,C03,CSI,0.55,0.63,0.19,3.04,0.53,0.68,-0.06,1.13,Coarse Sand,0,0,0,0,0.01801363193768260,0.17900032456994500,0.5886075949367090,0.20115222330412200,0.013226225251541700,0.0,
apr2017_C03C,S3,2017-04-27,spring,C03,C03,CSI,1.17,0.77,-0.42,2.65,1.18,0.80,-0.16,0.99,Medium Sand,0,0,0,0,0.010175297199274600,0.08230908724561760,0.30253878702397700,0.4851904090267980,0.11908120088656100,0.0007052186177715090,
apr2017_C03C,S4,2017-04-27,spring,C03,C03,CSI,1.50,0.59,0.02,3.58,1.47,0.56,-0.01,1.12,Medium Sand,0,0,0,0,0.0,0.008960424790508590,0.17257114411349900,0.6668049448270140,0.14369866423297100,0.007964822036007630,
apr2017_C03C,S5,2017-04-27,spring,C03,C03,CSI,1.33,0.60,-0.23,2.79,1.33,0.61,-0.10,0.94,Medium Sand,0,0,0,0,0.0,0.014330850823741800,0.2779282329045360,0.6022342586323630,0.1049424509140150,0.0005642067253441660,
apr2017_C04C,S1,2017-04-27,spring,C04,C04,CSI,-0.10,0.31,0.21,12.62,-0.57,-0.24,-0.93,0.28,Very Coarse Sand,0,0,0,0,0.8079750091877990,0.1754869533259830,0.00946343256155825,0.006247703050349140,0.0008269018743109150,0.0,
apr2017_C04C,S2,2017-04-27,spring,C04,C04,CSI,0.79,0.86,-0.23,2.07,0.61,0.98,-0.26,0.57,Coarse Sand,0,0,0,0,0.1138690098740830,0.17256997916477900,0.2371591629676600,0.4325572968565990,0.04384455113687830,0.0,
apr2017_C04C,S3,2017-04-27,spring,C04,C04,CSI,1.27,0.70,-0.49,3.35,1.29,0.71,-0.19,1.16,Medium Sand,0,0,0,0,0.011180211026483100,0.05317587869471040,0.23988540283697900,0.5868912025714490,0.10621200475159000,0.0026553001187897400,
apr2017_C04C,S4,2017-04-27,spring,C04,C04,CSI,1.41,0.51,0.45,3.85,1.39,0.51,0.05,1.07,Medium Sand,0,0,0,0,0.00017686593562079900,0.001857092324018390,0.19994694021931400,0.702423063318005,0.0878139370357269,0.007782101167315170,
apr2017_C04C,S5,2017-04-27,spring,C04,C04,CSI,1.50,0.52,0.04,3.47,1.49,0.51,-0.03,1.12,Medium Sand,0,0,0,0,0.002335189509610200,0.0017064846416382300,0.15232620801149600,0.7192383689599430,0.12089096461289700,0.0035027842644153000,
apr2017_C05C,S1,2017-04-27,spring,C05,C05,CSI,-0.08,0.39,0.40,5.19,-0.41,0.15,5.93,-3.05,Very Coarse Sand,0,0,0,0,0.5891538898353210,0.27768313458262400,0.11626916524701900,0.01689381033503690,0.0,0.0,
apr2017_C05C,S2,2017-04-27,spring,C05,C05,CSI,0.57,0.84,0.01,1.99,0.50,0.95,-0.13,0.75,Coarse Sand,0,0,0,0,0.05304329189884270,0.27657522503214700,0.31665237891127300,0.3325117873982000,0.021217316759537100,0.0,
apr2017_C05C,S3,2017-04-27,spring,C05,C05,CSI,1.16,0.66,-0.65,3.31,1.20,0.66,-0.27,1.08,Medium Sand,0,0,0,0,0.014591556033967200,0.05920344456404740,0.268388948690348,0.6090180600406650,0.048319578997727500,0.0004784116732448270,
apr2017_C05C,S4,2017-04-27,spring,C05,C05,CSI,1.78,0.67,0.12,3.05,1.80,0.68,0.10,1.10,Medium Sand,0,0,0,0,0.00449195939268709,0.004042763453418380,0.09540921750067380,0.5802713143473180,0.26529512173210000,0.05048962357380290,
apr2017_C05C,S5,2017-04-27,spring,C05,C05,CSI,1.49,0.49,-0.23,3.44,1.49,0.49,-0.06,1.08,Medium Sand,0,0,0,0,0.0,0.0032901296111665000,0.14685942173479600,0.735692921236291,0.11326021934197400,0.000897308075772682,
apr2017_C06C,S1,2017-04-27,spring,C06,C06,CSI,0.00,0.49,1.63,8.15,-0.48,0.12,-0.28,-1.08,Very Coarse Sand,0,0,0,0,0.7002992731936730,0.18886276186404400,0.055151774262505300,0.05205215904232580,0.0036340316374519000,0.0,
apr2017_C06C,S2,2017-04-27,spring,C06,C06,CSI,0.54,0.78,0.06,2.17,0.40,0.88,-0.08,0.60,Coarse Sand,0,0,0,0,0.11003149500770600,0.23178985458687900,0.34644508476847800,0.2971922535683170,0.014474301413924800,6.70106546940964E-05,
apr2017_C06C,S3,2017-04-27,spring,C06,C06,CSI,0.89,0.70,-0.38,3.01,0.89,0.77,-0.27,1.14,Coarse Sand,0,0,0,0,0.026629364832659800,0.114910371982178,0.36110247642731300,0.47704901046523700,0.016578592891928300,0.0037301834006838700,
apr2017_C06C,S4,2017-04-27,spring,C06,C06,CSI,1.55,0.44,0.41,4.22,1.53,0.43,0.04,1.23,Medium Sand,0,0,0,0,0.0,0.00025992029111072600,0.08126841102062040,0.8151100329232370,0.09842315023392830,0.004938485531103800,
apr2017_C06C,S5,2017-04-27,spring,C06,C06,CSI,1.87,0.46,0.41,3.58,1.88,0.46,0.21,1.15,Medium Sand,0,0,0,0,0.0,0.0,0.017001545595054100,0.6839258114374030,0.2865146831530140,0.012557959814528600,
apr2017_C07C,S1,2017-04-27,spring,C07,C07,CSI,-0.14,0.33,-0.14,7.86,-0.54,-0.14,-4.95,0.09,Very Coarse Sand,0,0,0,0,0.7249901302803000,0.24769048559020900,0.021397552309514400,0.005290169759178840,0.0003158310303987370,0.0003158310303987370,
apr2017_C07C,S2,2017-04-27,spring,C07,C07,CSI,0.27,0.64,0.45,3.00,0.22,0.72,0.01,1.00,Coarse Sand,0,0,0,0,0.04732080723729990,0.329070981210856,0.49304105775922100,0.12456506610995100,0.006002087682672230,0.0,
apr2017_C07C,S3,2017-04-27,spring,C07,C07,CSI,1.02,0.63,-0.07,2.83,1.03,0.62,-0.02,0.93,Medium Sand,0,0,0,0,0.0,0.0490692027519223,0.43464184540671800,0.4711655200323760,0.04512343180898420,0.0,
apr2017_C07C,S4,2017-04-27,spring,C07,C07,CSI,1.46,0.50,0.21,3.89,1.45,0.48,0.03,1.26,Medium Sand,0,0,0,0,0.0,0.0010007698229407200,0.14826789838337200,0.7509622786759050,0.09522709776751350,0.004541955350269440,
apr2017_C07C,S5,2017-04-27,spring,C07,C07,CSI,1.62,0.62,0.01,2.97,1.63,0.64,0.01,1.22,Medium Sand,0,0,0,0,0.0,0.003437940761636110,0.15391396332863200,0.6063998589562770,0.22293723554301800,0.013311001410437200,
apr2017_C08C,S1,2017-04-27,spring,C08,C08,CSI,-0.10,0.49,0.91,5.45,-0.30,0.32,1.94,0.63,Very Coarse Sand,0,0,0,0,0.3606215019630770,0.4151699941525350,0.1967254197644310,0.025394703867680200,0.0020883802522763300,0.0,
apr2017_C08C,S2,2017-04-27,spring,C08,C08,CSI,0.62,0.58,0.08,3.10,0.63,0.61,-0.02,1.11,Coarse Sand,0,0,0,0,0.01077375122428990,0.12529194605590300,0.624124161832291,0.2318993445340160,0.007910796353499590,0.0,
apr2017_C08C,S3,2017-04-27,spring,C08,C08,CSI,1.07,0.63,-0.13,2.78,1.11,0.63,0.05,0.93,Medium Sand,0,0,0,0,0.004501053438038690,0.041562918981038100,0.42501436506416400,0.47577092511013200,0.05315073740662710,0.0,
apr2017_C08C,S4,2017-04-27,spring,C08,C08,CSI,1.02,0.73,0.98,3.67,0.98,0.74,0.31,1.20,Coarse Sand,0,0,0,0,0.0,0.024168325277224900,0.5729314756895080,0.2962752345749220,0.09013363662212110,0.016491327836224100,
apr2017_C08C,S5,2017-04-27,spring,C08,C08,CSI,1.61,0.81,-0.12,2.55,1.61,0.84,-0.09,0.97,Medium Sand,0,0,0,0,0.0025897790055248600,0.017783149171270700,0.2256560773480660,0.44725483425414400,0.26562500000000000,0.04109116022099450,
apr2017_C09C,S1,2017-04-27,spring,C09,C09,CSI,-0.02,0.45,1.38,8.21,-0.41,0.15,31.04,-1.28,Very Coarse Sand,0,0,0,0,0.6623077494613270,0.20952522475666800,0.08626198083067090,0.03952745374842110,0.0023775912029125500,0.0,
apr2017_C09C,S2,2017-04-27,spring,C09,C09,CSI,0.92,0.59,-0.14,3.07,0.92,0.61,0.00,1.07,Coarse Sand,0,0,0,0,0.005149846219869820,0.059866962305986700,0.5026822115728490,0.4102710821829630,0.02202989771833200,0.0,
apr2017_C09C,S3,2017-04-27,spring,C09,C09,CSI,1.45,0.46,-0.22,3.07,1.45,0.46,-0.05,1.05,Medium Sand,0,0,0,0,0.0,0.0022371364653243800,0.15105997656333200,0.766059443911793,0.08064344305955040,0.0,
apr2017_C09C,S4,2017-04-27,spring,C09,C09,CSI,1.44,0.63,0.43,3.27,1.40,0.62,0.10,1.18,Medium Sand,0,0,0,0,0.0,0.004826713087513850,0.2253521126760560,0.6154454818800440,0.14044943820224700,0.013926254154138300,
apr2017_C09C,S5,2017-04-27,spring,C09,C09,CSI,1.41,0.84,0.12,2.45,1.41,0.87,0.06,0.98,Medium Sand,0,0,0,0,0.0,0.03417155874879520,0.2923858757557170,0.43730833260317200,0.2074826951721720,0.0286515377201437,
apr2017_C10C,S1,2017-04-27,spring,C10,C10,CSI,0.04,0.58,0.74,3.54,-0.15,0.48,1.57,0.61,Very Coarse Sand,0,0,0,0,0.3649522125849400,0.32661178940390000,0.22556764819623200,0.08203966631677810,0.0008286834981492740,0.0,
apr2017_C10C,S2,2017-04-27,spring,C10,C10,CSI,0.27,0.69,0.91,3.53,-0.07,0.62,1.90,0.63,Very Coarse Sand,0,0,0,0,0.4848275862068970,0.15818965517241400,0.18655172413793100,0.1556034482758620,0.014827586206896600,0.0,
apr2017_C10C,S3,2017-04-27,spring,C10,C10,CSI,1.14,0.47,0.32,2.81,1.13,0.47,0.13,0.83,Medium Sand,0,0,0,0,0.0,0.003849270664505670,0.42666126418152400,0.5413290113452190,0.028160453808752000,0.0,
apr2017_C10C,S4,2017-04-27,spring,C10,C10,CSI,1.51,0.74,0.15,2.69,1.50,0.77,0.04,1.07,Medium Sand,0,0,0,0,0.0004158580537843080,0.012822289991682800,0.24189076795120600,0.5168422511782650,0.20155253673412800,0.026476296090934300,
apr2017_C10C,S5,2017-04-27,spring,C10,C10,CSI,1.38,0.67,-0.56,3.32,1.38,0.67,-0.22,1.10,Medium Sand,0,0,0,0,0.007228017883755590,0.031967213114754100,0.21177347242921000,0.6136363636363640,0.13286140089418800,0.002533532041728760,
apr2017_C11C,S1,2017-04-27,spring,C11,C11,CSI,-0.09,0.44,0.64,5.03,-0.42,0.22,3.80,1.67,Very Coarse Sand,0,0,0,0,0.49600991709924800,0.3333849848919190,0.14612225923917300,0.024327884093902500,0.00015495467575734100,0.0,
apr2017_C11C,S2,2017-04-27,spring,C11,C11,CSI,1.08,0.44,-0.82,4.87,1.08,0.43,-0.24,1.09,Medium Sand,0,0,0,0,0.010509885535900100,0.018522372528616000,0.31633714880333000,0.6486992715920920,0.0059313215400624400,0.0,
apr2017_C11C,S3,2017-04-27,spring,C11,C11,CSI,1.46,0.31,-1.25,11.92,1.48,0.24,0.11,1.15,Medium Sand,0,0,0,0,0.0,0.004935292827374420,0.03334064487826280,0.9401184470278570,0.021605615266505800,0.0,
apr2017_C11C,S4,2017-04-27,spring,C11,C11,CSI,2.12,0.58,-0.04,2.76,2.13,0.59,0.15,0.98,Fine Sand,0,0,0,0,0.0,0.0,0.025341426403641900,0.4449924127465860,0.46183611532625200,0.0678300455235205,
apr2017_C11C,S5,2017-04-27,spring,C11,C11,CSI,1.98,0.41,-0.02,3.51,1.97,0.42,0.11,1.11,Medium Sand,0,0,0,0,0.0,0.0,0.010374212671359800,0.5650240829937010,0.4184265777448440,0.006175126590095100,
apr2017_T01C,S1,2017-04-27,spring,T01,T01,CSI,0.19,0.70,1.20,4.21,-0.12,0.59,2.01,1.02,Very Coarse Sand,0,0,0,0,0.5097922848664690,0.20890207715133500,0.13222551928783400,0.12789317507418400,0.021186943620178000,0.0,
apr2017_T01C,S2,2017-04-27,spring,T01,T01,CSI,0.57,0.86,0.30,2.31,0.42,0.95,0.04,0.60,Coarse Sand,0,0,0,0,0.11299730780735900,0.24401734968591100,0.3181274304516900,0.2791654202811850,0.04472031109781630,0.0009721806760394860,
apr2017_T01C,S3,2017-04-27,spring,T01,T01,CSI,1.34,0.66,-0.54,3.41,1.34,0.66,-0.18,1.06,Medium Sand,0,0,0,0,0.003105590062111800,0.03913043478260870,0.236231884057971,0.5997929606625260,0.12028985507246400,0.0014492753623188400,
apr2017_T01C,S4,2017-04-27,spring,T01,T01,CSI,1.41,0.55,0.38,3.76,1.38,0.54,0.04,1.16,Medium Sand,0,0,0,0,0.0,0.0030762626985262600,0.20267563313778800,0.6882243525540130,0.09829732436686220,0.007726427242810130,
apr2017_T01C,S5,2017-04-27,spring,T01,T01,CSI,1.40,0.82,-0.50,3.19,1.41,0.84,-0.21,1.33,Medium Sand,0,0,0,0,0.008444710419575770,0.0768003191701576,0.1713544783562740,0.5564199747323630,0.17201941618458700,0.014961101137043700,
apr2017_T02C,S1,2017-04-27,spring,T02,T02,CSI,0.12,0.68,1.01,3.74,-0.07,0.58,1.43,0.71,Very Coarse Sand,0,0,0,0,0.37038265870382700,0.31746295067463000,0.18043574430435700,0.12386640123866400,0.007852245078522450,0.0,
apr2017_T02C,S2,2017-04-27,spring,T02,T02,CSI,0.74,0.77,-0.12,2.28,0.70,0.88,-0.17,0.95,Coarse Sand,0,0,0,0,0.03931943992184960,0.1737219146857700,0.3911592315206770,0.3702377075871050,0.02556170628459790,0.0,
apr2017_T02C,S3,2017-04-27,spring,T02,T02,CSI,1.22,0.60,-0.48,3.17,1.24,0.60,-0.17,0.96,Medium Sand,0,0,0,0,0.0007849293563579280,0.03414442700156990,0.2952119309262170,0.6133437990580850,0.05651491365777080,0.0,
apr2017_T02C,S4,2017-04-27,spring,T02,T02,CSI,1.55,0.59,-0.14,3.01,1.54,0.58,-0.11,1.06,Medium Sand,0,0,0,0,0.0002567394094993580,0.003337612323491660,0.16961916987590900,0.641420624732563,0.1795464270432180,0.005819426615318790,
apr2017_T02C,S5,2017-04-27,spring,T02,T02,CSI,1.55,0.53,0.39,3.32,1.52,0.52,0.06,1.19,Medium Sand,0,0,0,0,0.0,0.0,0.1305145372833170,0.7114555626891680,0.15087590571402400,0.0071539943134917,
apr2017_T03C,S1,2017-04-27,spring,T03,T03,CSI,0.00,0.31,2.63,20.55,-0.57,-0.20,-12.74,0.03,Very Coarse Sand,0,0,0,0,0.8766341963599080,0.07748013329915410,0.0230069213022302,0.020827992822353200,0.002050756216354780,0.0,
apr2017_T03C,S2,2017-04-27,spring,T03,T03,CSI,0.72,0.88,0.04,2.04,0.59,0.99,-0.07,0.64,Coarse Sand,0,0,0,0,0.09522918615528530,0.2077954474586840,0.28643592142189000,0.35210477081384500,0.05793576551294040,0.0004989086373557840,
